full_address,median_price_per_sqm,mean_price_per_sqm,housing_type,latitude,longitude
109 HOUGANG AVE 1,4104.477611940299,4390.750301083361,public,1.35532858945575,103.889376316331
109 JLN BT MERAH,5138.736263736264,5201.756881214023,public,1.27942671435022,103.826086916123
109 JURONG EAST ST 13,4733.333333333333,4851.282051282051,public,1.3383617052828,103.735911158508
109 LENGKONG TIGA,6144.2307692307695,6361.090506715507,public,1.32458076244969,103.910697531082
109 LOR 1 TOA PAYOH,5022.727272727272,4855.451178451179,public,1.34123820692527,103.846389510905
109 MCNAIR RD,5526.633522727272,5680.844183528437,public,1.32142037879584,103.859100345051
109 PASIR RIS ST 11,3825.0,4178.943577111499,public,1.3684636800666,103.956009070114
109 POTONG PASIR AVE 1,5135.135135135135,5275.7657778991115,public,1.33486395185077,103.867411589518
109 RIVERVALE WALK,4250.0,4310.504986576798,public,1.38328317106655,103.899641368712
109 SERANGOON NTH AVE 1,4175.824175824176,4532.99920437985,public,1.36943351823831,103.870511407041
109 SIMEI ST 1,4653.846153846154,4801.451174337957,public,1.34225792802261,103.950128354135
109 SPOTTISWOODE PK RD,6379.920156884718,6405.498603392173,public,1.27403187291578,103.83665274606
109 TAMPINES ST 11,4717.858044960849,4833.176611089264,public,1.34738871145192,103.949231684357
109 TECK WHYE LANE,3767.123287671233,4265.17642732371,public,1.37865989251211,103.752077659463
109 WHAMPOA RD,6030.851319906924,5867.5582856306655,public,1.32714817577656,103.855700914421
109 WOODLANDS ST 13,4440.298507462687,4438.752980658835,public,1.43752043427047,103.780953594197
109 YISHUN RING RD,3719.00826446281,3892.561983471074,public,1.43279905704561,103.82864618104
109A DEPOT RD,6030.0,6244.247923657219,public,1.28095771309777,103.809440153696
109A EDGEDALE PLAINS,3954.5454545454545,4215.481138055051,public,1.39472186392182,103.909873807721
109B DEPOT RD,6336.206896551724,6539.679513184584,public,1.28099937159398,103.809225279521
109B EDGEDALE PLAINS,4279.279279279279,4458.305936705937,public,1.39495696200868,103.909634230948
109C EDGEDALE PLAINS,4709.090909090909,4623.562060762061,public,1.39517271989093,103.909281605641
109D EDGEDALE PLAINS,4022.727272727273,4206.402059202059,public,1.39552991291305,103.908859627789
10A BENDEMEER RD,9852.941176470587,9938.79657470929,public,1.31499138887312,103.86050538635
10A BOON TIONG RD,10645.161290322581,10631.121913784435,public,1.28635847107695,103.82962615571
10B BEDOK STH AVE 2,6293.706293706294,6458.763105096646,public,1.32235386630343,103.936183263112
10B BENDEMEER RD,9926.470588235294,10238.100617914659,public,1.31547715332072,103.860312930116
10B BOON TIONG RD,10979.538005190952,11043.856348323534,public,1.28633684743341,103.829204757258
10B LOR 7 TOA PAYOH,5958.333333333333,6160.358932290023,public,1.33716136352623,103.858353639387
10C BENDEMEER RD,9991.823529411766,9952.213484649443,public,1.31584236197018,103.860644539729
10D BEDOK STH AVE 2,5821.527851458886,6064.368999037158,public,1.3217708591015,103.936326570445
10E BEDOK STH AVE 2,5734.265734265734,5872.990477721972,public,1.3216200934601,103.937040959341
10F BEDOK STH AVE 2,6458.333333333334,6501.825691152831,public,1.32221773472774,103.937001345916
11 CANTONMENT CL,8866.666666666666,8982.181036168133,public,1.27442604746069,103.839671514269
11 CHAI CHEE RD,5316.666666666667,5561.221522053683,public,1.32691137466792,103.924883893296
11 EUNOS CRES,5054.945054945055,5155.232720178373,public,1.32180029262903,103.904424351182
11 FARRER PK RD,7087.665647298675,7465.81986513816,public,1.31236768241476,103.852109307152
11 HAIG RD,5260.869565217392,5292.874396135266,public,1.31483626965284,103.896637295254
11 HOLLAND DR,6433.304195804196,6313.766946302954,public,1.31759626847117,103.78265037561
11 JLN BATU,5844.77756286267,5813.244055175658,public,1.33575725870064,103.787649889805
11 JLN BT MERAH,5000.0,5048.780487804878,public,1.28662190407489,103.808963346663
11 JOO SENG RD,4796.747967479675,4870.460704607046,public,1.33500895047711,103.880706259667
11 LOR 8 TOA PAYOH,5626.633663366337,5805.867971139484,public,1.33723344302177,103.858841063408
11 MARSILING DR,3172.6674409601237,3234.1874758033296,public,1.44039399880253,103.777942285238
11 PINE CL,7727.272727272727,7682.712853694481,public,1.30811264174982,103.882693800726
11 ST. GEORGE'S RD,6047.619047619048,6006.190476190476,public,1.32292326712558,103.863230452849
11 TECK WHYE LANE,3196.969696969697,3523.6808080808078,public,1.37976221059279,103.754969354123
11 TOH YI DR,6553.809957498483,6797.148580412327,public,1.33800261167656,103.77260327239
11 UPP BOON KENG RD,5307.692307692308,5317.70108054908,public,1.31423937033551,103.870914031459
110 ALJUNIED CRES,5111.98347107438,5444.895316804407,public,1.31997674731215,103.884439316163
110 ANG MO KIO AVE 4,4695.652173913043,4696.5286917371695,public,1.37045937010888,103.837419259859
110 BEDOK NTH RD,4477.611940298508,4725.057277848327,public,1.33247206352435,103.934860475522
110 BEDOK RESERVOIR RD,4184.782608695652,4587.999763677183,public,1.33014480390561,103.910318002341
110 BISHAN ST 12,6201.923076923077,6181.430288461539,public,1.34740957043624,103.848054589423
110 BT BATOK WEST AVE 6,4318.181818181818,4515.37022397892,public,1.34754443877804,103.745796780836
110 BT PURMEI RD,5144.2307692307695,5145.23754985755,public,1.27380415706758,103.827057699596
110 C'WEALTH CRES,4716.666666666667,4881.816586224113,public,1.30679892406231,103.798657169107
110 CLEMENTI ST 13,5828.902307137707,5851.4546292391615,public,1.32284507823139,103.770898772473
110 GANGSA RD,4673.255003485015,4560.513054023947,public,1.3778637208368,103.768139168585
110 HOUGANG AVE 1,4552.23880597015,4609.292509671663,public,1.35465808509334,103.889546232338
110 JURONG EAST ST 13,4683.1243270956165,4664.80719983456,public,1.33887088930732,103.736218505026
110 LENGKONG TIGA,6163.393133312713,6125.044006460317,public,1.32387836492081,103.910715006466
110 LOR 1 TOA PAYOH,4769.2307692307695,4820.25754985755,public,1.34155275067394,103.846385947783
110 MCNAIR RD,5868.055555555556,6109.466282997025,public,1.32207919748314,103.859079081313
110 PASIR RIS ST 11,4374.549906380527,4494.768372604353,public,1.36877568746945,103.956300375904
110 RIVERVALE WALK,3750.0,4193.791372762554,public,1.38349233528457,103.900312363452
110 SERANGOON NTH AVE 1,4388.059701492537,4601.779833228225,public,1.36938351007707,103.8714075184
110 SIMEI ST 1,5491.803278688524,5406.788566624632,public,1.34275276797807,103.950195189768
110 SPOTTISWOODE PK RD,6183.919316430873,6483.2388461069795,public,1.2736382341353,103.836420334733
110 TAMPINES ST 11,4391.891891891892,4595.879425556103,public,1.34694662248116,103.949306963291
110 TECK WHYE LANE,3904.109589041096,4207.221513499136,public,1.37821371288758,103.751983012288
110 WHAMPOA RD,5537.190082644628,5622.379046856745,public,1.32682122581121,103.855890714758
110 WOODLANDS ST 13,3782.967032967033,4015.1685922756196,public,1.43759759979085,103.781575573323
110 YISHUN RING RD,4375.0,4609.394928636501,public,1.43376160343539,103.829006129834
110A DEPOT RD,8695.652173913044,8715.158584886662,public,1.28142824815036,103.809242812919
110A PUNGGOL FIELD,4272.727272727273,4531.351973516679,public,1.39612400306258,103.909283681189
110B PUNGGOL FIELD,4611.111111111111,4584.960718294052,public,1.39566023887701,103.909627012363
110C PUNGGOL FIELD,4174.242424242424,4226.899427502369,public,1.39539733228908,103.910033984669
110D PUNGGOL FIELD,4613.636363636364,4594.04,public,1.39500071174513,103.910206023671
111 ALJUNIED CRES,5000.0,5178.505014693236,public,1.3203712699315,103.884029086935
111 ANG MO KIO AVE 4,4891.304347826087,5157.6770061424795,public,1.37081634607727,103.836983967207
111 BEDOK NTH RD,4307.692307692308,4371.834657227916,public,1.33145574028188,103.935458644142
111 BEDOK RESERVOIR RD,3905.179794520548,3905.179794520548,public,1.32980763743003,103.910093553419
111 BISHAN ST 12,6250.0,6283.590342990342,public,1.34706752664279,103.848063665404
111 BT BATOK WEST AVE 6,4659.090909090909,4586.489898989899,public,1.34840644346954,103.745994934101
111 BT PURMEI RD,5144.2307692307695,5259.14857606162,public,1.27439718126241,103.827239610439
111 C'WEALTH CRES,4775.0,4808.540553860113,public,1.30626771558411,103.79829194998
111 CLEMENTI ST 13,5782.312925170068,5852.442440864472,public,1.32321605375506,103.771126100117
111 EDGEFIELD PLAINS,4400.420149761743,4585.798184159833,public,1.39667788621413,103.906579135419
111 GANGSA RD,4338.842975206611,4301.152267472093,public,1.37816746627422,103.768365659202
111 HO CHING RD,3488.258672699849,3573.834560645214,public,1.33388939555115,103.723306118882
111 HOUGANG AVE 1,5035.947533066243,5004.867751970123,public,1.35498576469516,103.888557459754
111 JURONG EAST ST 13,5158.333333333334,5205.357142857143,public,1.33877574926997,103.735604254517
111 LENGKONG TIGA,6201.923076923077,6341.633590926362,public,1.32405877835385,103.911303762731
111 LOR 1 TOA PAYOH,5121.212121212121,5066.440404040404,public,1.34123713837195,103.845306137194
111 LOR 3 GEYLANG,5635.856079404466,5635.856079404466,public,1.31234800506209,103.873747840397
111 MCNAIR RD,6142.399267399267,6167.818966904801,public,1.32131173607983,103.858250685214
111 PASIR RIS ST 11,4587.505904581956,4579.121398205007,public,1.36805791982647,103.956378453152
111 RIVERVALE WALK,4083.3333333333335,4354.508926245141,public,1.38439716664511,103.900811577122
111 SERANGOON NTH AVE 1,4302.197802197802,4463.705024414702,public,1.36904731272801,103.870584006425
111 SIMEI ST 1,5616.438356164384,5581.808219178082,public,1.34241233534134,103.949503526295
111 TAMPINES ST 11,4748.819207557071,4886.74467604795,public,1.34691471378463,103.947416464642
111 TECK WHYE LANE,3835.6164383561645,3983.208557368951,public,1.37787904560638,103.752103670331
111 WHAMPOA RD,5223.300970873786,5164.781868150864,public,1.32658975917056,103.856187917486
111 WOODLANDS ST 13,4223.60248447205,4354.843808832116,public,1.43794381732231,103.782059433742
111 YISHUN RING RD,3782.8947368421054,4286.177243316917,public,1.43321263970177,103.828617498413
111A DEPOT RD,6125.374812593704,6309.467478952832,public,1.28112269302349,103.808687895607
111B DEPOT RD,6564.6551724137935,6611.0862068965525,public,1.28116510147179,103.808471760006
112 ALJUNIED CRES,4850.746268656716,5117.7813998066285,public,1.32041804730607,103.885098713079
112 ANG MO KIO AVE 4,4598.542362587306,4751.035448318594,public,1.37127865145519,103.835766565741
112 BEDOK NTH RD,4017.094017094017,4277.399995165646,public,1.33104907831935,103.935538768198
112 BEDOK RESERVOIR RD,3778.7408452596924,3902.2949674124843,public,1.32969408806205,103.910490219171
112 BISHAN ST 12,6064.56043956044,6275.8355718355715,public,1.34681029782167,103.84904106054
112 BT BATOK WEST AVE 6,4481.132075471698,4345.861084233726,public,1.34817353357762,103.745025213312
112 BT PURMEI RD,5212.612612612613,5412.648079954544,public,1.27446978425392,103.825878114028
112 C'WEALTH CRES,4580.399061032864,4702.939288262867,public,1.30661660830307,103.798183841941
112 CLEMENTI ST 13,6475.7174392935985,6395.488291563866,public,1.32330123788358,103.769853488209
112 EDGEFIELD PLAINS,4230.7692307692305,4404.864726884737,public,1.39624516914488,103.907087268008
112 HO CHING RD,3617.6470588235297,3760.44758659535,public,1.33388558101654,103.723688445754
112 HOUGANG AVE 1,4776.119402985075,4644.409701151443,public,1.35442181063898,103.888557768191
112 JURONG EAST ST 13,4416.666666666666,4657.674931824062,public,1.33920981490513,103.735824423107
112 LENGKONG TIGA,6292.307692307692,6372.303247863248,public,1.32366483444584,103.911619239714
112 LOR 1 TOA PAYOH,4500.0,4565.632692307692,public,1.34155339914007,103.845489613448
112 LOR 3 GEYLANG,5039.148351648351,5079.7280990038,public,1.31210823499254,103.873783661336
112 MCNAIR RD,6107.084337349397,6065.533109036469,public,1.32101349547791,103.858982397017
112 PASIR RIS ST 11,4391.432735082068,4419.31236645661,public,1.36766703141414,103.955940997009
112 PENDING RD,3984.375,4268.135221260221,public,1.37855560391305,103.768748798796
112 RIVERVALE WALK,4070.2479338842973,4319.473928230613,public,1.38345976601372,103.901383674633
112 SERANGOON NTH AVE 1,4285.714285714285,4386.643937700275,public,1.36919996934693,103.871588808817
112 SIMEI ST 1,5032.786885245901,5097.138779447828,public,1.3431095844731,103.949559595972
112 TAMPINES ST 11,4645.569620253164,4752.5444068355455,public,1.34629831386768,103.94750621688
112 TECK WHYE LANE,3099.1735537190084,3556.657733014542,public,1.37748545136822,103.751921303308
112 WHAMPOA RD,5887.85046728972,5778.363299788969,public,1.3259250116992,103.856823131154
112 WOODLANDS ST 13,4117.64705882353,4117.64705882353,public,1.43833146519626,103.781667292819
112 YISHUN RING RD,4449.4047619047615,4442.963066661802,public,1.43416864539746,103.829054979214
112A DEPOT RD,6100.0,6022.645682653179,public,1.28147636173322,103.808148105183
112B DEPOT RD,6300.758620689655,6262.292319903397,public,1.28156873918268,103.80773165728
113 ANG MO KIO AVE 4,4978.260869565217,4798.173913043478,public,1.37178518125527,103.835965663569
113 BEDOK NTH ST 2,4772.727272727273,5144.628099173554,public,1.33036165024598,103.935081017472
113 BEDOK RESERVOIR RD,4770.378874856487,4721.745304080982,public,1.3299667100249,103.910782526741
113 BISHAN ST 12,6250.0,6314.93660968661,public,1.34723185095729,103.848808988875
113 BT BATOK WEST AVE 6,4115.384615384615,4281.366037735849,public,1.34883637169503,103.745173408163
113 BT PURMEI RD,5066.037735849057,5123.026963876937,public,1.27477012536113,103.826932267703
113 C'WEALTH CRES,4925.373134328358,5020.98295838945,public,1.30674648149908,103.797955728951
113 CLEMENTI ST 13,5432.692307692308,5794.471153846154,public,1.32368401078529,103.77013234931
113 DEPOT RD,4854.7008547008545,4955.032755342353,public,1.28141986196531,103.807286875557
113 HOUGANG AVE 1,4687.44880382775,4725.889483147598,public,1.35356905255693,103.888705665044
113 JLN BT MERAH,5000.0,4961.290989872826,public,1.28027764882907,103.82572355886
113 JURONG EAST ST 13,4538.266666666666,4746.791801829581,public,1.33879791361243,103.734807724832
113 LENGKONG TIGA,6620.37037037037,6620.37037037037,public,1.32345184052589,103.911904886504
113 LOR 1 TOA PAYOH,4615.384615384615,4591.177884615385,public,1.34128334016832,103.844605484696
113 LOR 3 GEYLANG,5778.441768511862,5753.864661428914,public,1.31179784731942,103.873852489639
113 PASIR RIS ST 11,5121.534284399448,4818.4927272973855,public,1.36805525886307,103.955767151318
113 PENDING RD,4412.077669902912,4563.885574725846,public,1.37838181779224,103.769359493878
113 POTONG PASIR AVE 1,4828.669154228855,5180.453702111562,public,1.3360559389925,103.863599515444
113 RIVERVALE WALK,3850.0,4073.29794722387,public,1.38382950520253,103.901693534901
113 SERANGOON NTH AVE 1,3888.752115710109,4336.20636151516,public,1.36877682866954,103.870474929987
113 SIMEI ST 1,4718.35075493612,4900.82718818419,public,1.34285425567354,103.94988040818
113 TAMPINES ST 11,4507.657657657657,4697.4080849683705,public,1.34647851256665,103.946176781633
113 TAO CHING RD,3880.597014925373,3885.627682956827,public,1.33318449829266,103.724354324887
113 TECK WHYE LANE,3365.3846153846152,3649.3269416536,public,1.37805373450801,103.750693424497
113 WHAMPOA RD,5537.190082644628,5355.526332649096,public,1.32583330364152,103.857179319976
113 WOODLANDS ST 13,3807.6923076923076,4035.8455055995382,public,1.43801404529215,103.78122891909
113 YISHUN RING RD,4250.0,4482.41202084464,public,1.43513580201461,103.828873241093
113A MCNAIR RD,10177.41935483871,10274.74255483871,public,1.32142575611025,103.860194689384
113B MCNAIR RD,10161.290322580646,10189.18664436797,public,1.32118140104797,103.860568176564
113C MCNAIR RD,9834.091081593928,9918.498756061565,public,1.32088235344697,103.860331710143
113D MCNAIR RD,9889.70588235294,9923.800989017307,public,1.32014859879822,103.859763746554
114 ANG MO KIO AVE 4,4393.939393939394,4431.6437213515865,public,1.37257962452704,103.836220813247
114 BEDOK NTH ST 2,4886.363636363636,5201.298701298701,public,1.33050521254379,103.93581688525
114 BEDOK RESERVOIR RD,4395.945945945946,4617.489213129214,public,1.33056065989658,103.909838947885
114 BISHAN ST 12,6178.571428571429,6315.326340326341,public,1.34755267473738,103.848880424202
114 BT BATOK WEST AVE 6,4038.461538461538,4150.778909869819,public,1.34883662857191,103.746021679075
114 BT PURMEI RD,5480.075471698113,5610.711256223282,public,1.27507181850164,103.825887190072
114 CLEMENTI ST 13,6214.788732394367,6314.185826150472,public,1.32391547713763,103.770629507887
